code,name,weight,shares,price
3037,欣興,2.88,750000,626.0
268A JP,RIGAKU HOLDINGS CORP,0.92,300000,0.0
2308,台達電,2.68,257000,1740.0
FSLY US,FASTLY INC - CLASS A,1.1,250000,0.0
3017,奇鋐,2.93,215000,2200.0
5803 JP,FUJIKURA LTD,1.42,210000,0.0
2330,台積電,2.13,177000,1990.0
AIXA GY,AIXTRON SE,1.32,155000,0.0
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.79,146000,0.0
2383,台光電,2.97,144000,3325.0
GLW US,CORNING INC,3.95,120700,0.0
2360,致茂,1.29,120000,1880.0
6787 JP,MEIKO ELECTRONICS CO LTD,3.68,116000,0.0
BKSY US,BLACKSKY TECHNOLOGY INC,0.69,105224,0.0
403870 KS,HPSP CO LTD,0.59,100000,0.0
VIAV US,VIAVI SOLUTIONS INC,0.8,100000,0.0
005930 KS,samsung electronics co ltd(005930 KS),2.53,95000,0.0
285A JP,KIOXIA HOLDINGS CORP,2.77,76500,0.0
ENR GY,SIEMENS ENERGY AG,2.8,75000,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,3.96,72000,0.0
4971 JP,MEC CO LTD,0.67,71000,0.0
AXTI US,AXT INC,0.83,68000,0.0
BE US,BLOOM ENERGY CORP- A,2.17,68000,0.0
3110 JP,NITTO BOSEKI CO LTD,2.21,67000,0.0
SOI FP,S.O.I.T.E.C.,0.93,65000,0.0
5706 JP,Mitsui Mining ＆ Smelting Co,2.68,60000,0.0
6515,穎崴,2.87,60000,8560.0
MU US,MICRON TECHNOLOGY INC,4.42,55000,0.0
LITE US,LUMENTUM HOLDINGS INC.lite us,8.57,50000,0.0
COHR US,COHERENT INC,2.64,45000,0.0
CIEN US,CIENA CORP,3.6,38000,0.0
7826 JP,FURUYA METAL CO LTD,0.29,35000,0.0
SNDK US,SANDISK CORP,5.6,34400,0.0
NVDA US,NVIDIA CORP(輝達公司),1.08,30000,0.0
TER US,TERADYNE INC,1.97,28000,0.0
SMHN GY,SUSS MICROTEC SE,0.34,25000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),1.73,24000,0.0
5274,信驊,1.82,24000,12180.0
WDC US,WESTERN DIGITAL CORP,1.44,22000,0.0
7769,鴻勁,0.51,20000,4100.0
HOT GY,HOCHTIEF AG,2.02,20000,0.0
GEV US,GE VERNOVA INC,3.11,16400,0.0
GOOGL US,ALPHABET INC-CL A(Alphabet公司),0.85,14000,0.0
KEYS US,KEYSIGHT TECHNOLOGIES IN,0.62,10000,0.0
EXENS FP,EXOSENS SAS,0.12,8500,0.0
