code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
3374,精材,3477,84,3393,129491.8,381.63
1802,台玻,1183,327,856,5336.3,62.32
3026,禾伸堂,1983,1449,534,39590.4,742.07
2481,強茂,1576,1149,427,6970.4,163.02
,國泰10Y+金融債,304,0,304,474.2,15.6
1303,南亞,753,469,284,6707.6,235.55
,群益臺灣加權正2,279,33,246,294.3,11.96
,群益優選非投等債,178,0,178,171.8,9.63
2889,國票金,174,0,174,276.6,15.87
2345,智邦,173,5,168,35937.2,2136.16
2408,南亞科,342,182,160,8784.0,546.79
009829,大華韓國KOSPI50,566,413,153,162.2,10.57
,主動聯博全球非投,148,0,148,148.2,10.01
,主動中信台灣收益,231,100,131,129.4,9.84
2409,友達,319,211,108,276.6,25.8
2371,大同,121,14,107,305.2,28.67
,主動元大AI新經濟,138,34,104,161.1,15.47
,富邦NASDAQ反1,100,0,100,24.3,2.43
3049,精金,142,45,97,132.5,13.72
8299,群聯,92,11,81,17320.2,2137.05
2025,千興,82,1,81,105.7,13.05
1316,上曜,80,2,78,87.8,11.25
4909,新復興,75,4,71,291.4,41.04
1402,遠東新,66,0,66,185.1,28.05
2368,金像電,75,12,63,7146.5,1131.45
2464,盟立,77,1756,-1679,-32599.9,194.19
4989,榮科,10,1268,-1258,-8759.2,69.64
2327,國巨*,116,1198,-1082,-65980.0,609.67
,主動統一台股增長,63,743,-680,-2051.7,30.14
,主動統一升級50,22,656,-634,-659.7,10.41
2344,華邦電,444,943,-499,-9056.7,181.27
1216,統一,9,501,-492,-3715.5,75.61
3219,倚強科,10,421,-411,-3516.1,85.62
,主動凱基台灣,42,391,-349,-345.8,9.91
,元大台灣50反1,52,327,-275,-271.9,9.89
3230,錦明,6,274,-268,-1231.5,45.95
6278,台表科,16,269,-253,-5116.4,202.0
2492,華新科,283,506,-223,-6756.9,303.01
2303,聯電,1999,2215,-216,-2758.9,127.65
009816,凱基台灣TOP50,24,174,-150,-233.7,15.6
3702,大聯大,10,150,-140,-1397.9,100.34
3211,順達,19,151,-132,-5381.2,406.66
2883,凱基金,13,139,-126,-413.0,32.65
1314,中石化,85,203,-118,-96.2,8.14
8033,雷虎,30,146,-116,-2180.0,187.46
1711,永光,11,125,-114,-502.0,43.84
2834,臺企銀,2,111,-109,-179.6,16.5
4979,華星光,0,109,-109,-6551.6,602.61
3081,聯亞,6,113,-107,-35986.9,3350.58
1815,富喬,77,177,-100,-1213.3,121.98
