code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
2303,聯電,1224,65,1159,14507.2,125.17
1815,富喬,726,29,697,7660.2,109.93
2327,國巨*,94,11,83,4648.5,558.97
3481,群創,69,5,64,296.7,46.36
2006,東和鋼鐵,54,0,54,450.5,83.43
2449,京元電子,54,2,52,1255.6,238.87
,國泰投資級公司債,55,4,51,172.8,33.88
2489,瑞軒,67,27,40,152.2,37.98
1326,台化,53,17,36,203.2,56.21
1709,和益,57,21,36,129.6,36.0
009816,凱基台灣TOP50,37,6,31,48.5,15.19
,主動中信台灣收益,31,0,31,29.2,9.4
1710,東聯,25,0,25,38.5,15.4
7795,長廣,25,0,25,1451.6,581.8
009829,大華韓國KOSPI50,25,1,24,25.2,10.49
2883,凱基金,22,0,22,67.3,30.89
1303,南亞,32,12,20,378.9,183.26
5512,力麒,20,0,20,15.6,7.79
2337,旺宏,32,12,20,249.4,124.67
1301,台塑,20,3,17,96.2,56.61
,群益臺灣加權正2,16,0,16,18.1,11.27
,主動國泰動能高息,13,0,13,19.0,14.4
6505,台塑化,15,2,13,92.2,70.89
3042,晶技,12,0,12,219.2,182.67
4541,晟田,16,4,12,83.0,69.19
1605,華新,2,154,-152,-587.3,38.64
0056,元大高股息,0,101,-101,-526.7,52.4
,主動統一全球創新,15,94,-79,-130.2,16.33
2609,陽明,14,87,-73,-476.8,65.34
,主動復華未來50,4,57,-53,-93.3,17.67
,主動元大AI新經濟,0,50,-50,-76.3,15.3
2324,仁寶,15,51,-36,-151.1,41.75
,元大台灣50正2,4,40,-36,-124.0,34.93
3260,威剛,7,38,-31,-1346.2,436.44
3388,崇越電,0,29,-29,-265.8,91.67
3033,威健,2,26,-24,-111.1,46.27
2852,第一保,0,20,-20,-58.0,29.01
,主動中信非投等債,0,20,-20,-20.6,10.32
5351,鈺創,6,24,-18,-223.3,124.06
3090,日電貿,2,20,-18,-295.8,164.33
2301,光寶科,1,18,-17,-493.4,279.64
6290,良維,3,20,-17,-398.7,227.94
9904,寶成,9,25,-16,-40.0,24.98
3037,欣興,2,17,-15,-1580.0,1101.45
8183,精星,0,12,-12,-34.9,29.12
,主動聯博動能50,0,12,-12,-11.4,9.51
00929,復華台灣科技優息,0,11,-11,-31.5,28.55
2601,益航,4,15,-11,-8.5,7.76
3167,大量,1,12,-11,-764.0,695.17
6770,力積電,8,19,-11,-78.3,71.87
