code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,85,0,85,81.9,9.61
,群益臺灣加權正2,67,20,47,55.0,11.58
2327,國巨*,50,5,45,2413.7,547.17
8111,立碁,36,0,36,246.7,68.53
2303,聯電,57,22,35,445.2,127.58
,主動統一台股增長,53,20,33,97.6,29.12
,群益優選非投等債,30,0,30,28.9,9.63
2905,三商,29,0,29,50.0,17.23
2489,瑞軒,41,16,25,110.0,44.01
009819,中信數據及電力,21,0,21,20.5,9.75
6226,光鼎,54,33,21,60.1,28.61
1227,佳格,15,0,15,42.8,28.55
3006,晶豪科,15,2,13,364.1,280.54
009824,群益美國科技巨頭,11,0,11,10.9,9.93
00929,復華台灣科技優息,15,5,10,29.6,28.72
,群益ESG投等債20+,10,0,10,14.5,14.34
00965,元大航太防衛科技,10,0,10,25.8,25.78
00891,中信關鍵半導體,10,0,10,33.9,33.93
,主動統一前沿科技,15,5,10,9.6,9.56
,元大投資級公司債,10,0,10,32.0,31.96
,元大美債20年,10,0,10,25.9,25.86
2834,臺企銀,10,0,10,16.5,16.75
2421,建準,10,0,10,168.7,179.5
8150,南茂,11,2,9,80.4,88.27
5483,中美晶,39,30,9,156.7,172.16
00940,元大台灣價值高息,0,107,-107,-135.4,12.66
,主動統一升級50,12,79,-67,-68.3,10.19
1312,國喬,0,37,-37,-55.5,14.8
6770,力積電,29,61,-32,-237.5,72.41
,元大台灣50反1,22,53,-31,-31.2,10.08
4195,基米-創,0,31,-31,-43.8,14.13
3543,州巧,1,31,-30,-162.4,54.14
0056,元大高股息,1,28,-27,-149.3,53.93
00878,國泰永續高股息,4,31,-27,-88.9,32.91
2887,台新新光金,0,27,-27,-103.8,38.46
2883,凱基金,0,27,-27,-89.6,33.23
4927,泰鼎-KY,0,23,-23,-95.8,41.64
,主動聯博全球非投,0,20,-20,-20.0,10.01
6179,亞通,0,20,-20,-64.8,32.4
8222,寶一,0,20,-20,-78.7,39.33
6446,藥華藥,0,20,-20,-2989.8,1507.12
,主動富邦台灣龍耀,1,18,-17,-14.7,8.66
7827,漢康-KY創,0,13,-13,-199.7,153.62
6217,中探針,0,11,-11,-183.4,167.51
6173,信昌電,4,15,-11,-270.6,252.86
2884,玉山金,0,10,-10,-39.2,39.76
1727,中華化,0,8,-8,-83.2,104.0
,主動貝萊德優投等,0,8,-8,-7.9,9.83
009805,台新美國電力基建,3,10,-7,-10.5,14.94
1314,中石化,1,8,-7,-5.7,8.19
