code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動中信台灣收益,131,11,120,116.7,9.8
,元大台灣50正2,88,17,71,258.6,36.42
,元大台灣50反1,87,55,32,32.1,9.95
00712,復華富時不動產,32,0,32,28.0,8.74
,國泰臺灣加權反1,28,0,28,4.5,1.59
,群益ESG投等債20+,25,0,25,35.9,14.35
,群益優選非投等債,25,0,25,24.1,9.63
8039,台虹,42,18,24,836.1,347.67
4915,致伸,21,0,21,126.0,59.98
1709,和益,26,5,21,74.4,35.45
2208,台船,18,0,18,35.9,19.45
009805,台新美國電力基建,16,0,16,24.4,15.26
4147,中裕,13,0,13,85.6,65.81
1810,和成,11,0,11,28.2,25.6
3441,聯一光,13,2,11,141.9,135.17
2464,盟立,12,2,10,207.4,199.44
3213,茂訊,10,0,10,128.0,128.0
9904,寶成,10,0,10,24.5,24.5
2371,大同,10,0,10,28.4,28.4
1409,新纖,10,0,10,24.3,24.3
,中信優息投資級債,10,0,10,9.2,9.15
1608,華榮,9,0,9,34.2,38.02
6116,彩晶,19,10,9,13.2,14.7
,期元大S&P原油反1,8,0,8,9.9,12.39
6108,競國,13,5,8,20.9,26.08
,主動統一升級50,15,5523,-5508,-5724.6,10.39
,主動凱基台灣,33,3525,-3492,-3465.1,9.92
2303,聯電,12,116,-104,-1341.8,128.63
,主動富邦台灣龍耀,0,67,-67,-59.1,8.82
0050,元大台灣50,5,57,-52,-564.8,107.16
3481,群創,144,194,-50,-240.1,47.36
,主動統一台股增長,18,58,-40,-120.6,30.16
0056,元大高股息,0,31,-31,-168.5,54.25
,群益臺灣加權正2,15,40,-25,-29.9,11.96
1815,富喬,25,48,-23,-292.3,124.46
,主動統一前沿科技,4,25,-21,-20.7,9.88
6239,力成,2,20,-18,-512.1,288.2
1605,華新,1,18,-17,-66.4,39.04
2301,光寶科,8,24,-16,-523.1,315.66
00935,野村臺灣新科技50,0,16,-16,-93.2,58.26
2492,華新科,6,21,-15,-469.2,315.4
2327,國巨*,15,30,-15,-896.4,613.49
2886,兆豐金,0,14,-14,-69.9,48.24
2409,友達,24,38,-14,-36.2,25.52
2449,京元電子,6,20,-14,-374.6,266.22
3706,神達,0,14,-14,-129.2,92.29
,主動復華未來50,12,26,-14,-26.0,18.56
6770,力積電,46,59,-13,-94.5,74.68
3264,欣銓,0,12,-12,-287.9,232.2
1718,中纖,0,12,-12,-13.2,10.96
