code,name,net_shares,net_amount
2409,友達,59,979.0
3714,富采,56,2861.0
6245,立端,40,2821.0
,元大台灣50正2,26,547.0
4714,永捷,20,279.0
0056,元大高股息,17,669.0
00878,國泰永續高股息,17,381.0
,期元大S&P原油反1,16,236.0
2344,華邦電,14,1309.0
2027,大成鋼,14,543.0
5314,世紀*,13,1007.0
1582,信錦,12,1233.0
,主動復華未來50,10,126.0
,主動野村臺灣優選,10,174.0
2103,台橡,10,196.0
8150,南茂,10,574.0
6239,力成,9,1777.0
3026,禾伸堂,9,1269.0
2414,精技,8,342.0
8112,至上,7,551.0
2371,大同,7,221.0
009805,新光美國電力基建,7,105.0
00927,群益半導體收益,6,152.0
3037,欣興,6,3420.0
5289,宜鼎,6,6048.0
,中信優息投資級債,-201,-1928.0
1337,再生-KY,-90,-546.0
3615,安可,-80,-2556.0
2812,台中銀,-63,-1321.0
6257,矽格,-61,-9562.0
,永豐20年美公債,-50,-1185.0
,元大美債20年,-42,-1152.0
2303,聯電,-39,-2225.0
8426,紅木-KY,-30,-765.0
2867,三商壽,-30,-232.0
00918,大華優利高填息30,-30,-662.0
1314,中石化,-25,-207.0
,凱基A級公司債,-23,-330.0
,元大投資級公司債,-20,-673.0
8096,擎亞,-20,-1876.0
,主動元大AI新經濟,-19,-233.0
2324,仁寶,-18,-489.0
1815,富喬,-17,-1726.0
6770,力積電,-17,-886.0
3231,緯創,-15,-1830.0
2489,瑞軒,-14,-488.0
,主動統一全球創新,-13,-171.0
3689,湧德,-12,-1488.0
,期元大S&P石油,-11,-338.0
3481,群創,-11,-235.0
