code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
6488,環球晶,111,2,109,10777.0,995.3
2327,國巨*,126,30,96,5615.6,585.82
6120,達運,60,0,60,80.4,13.4
2883,凱基金,55,0,55,219.3,39.66
4960,誠美材,43,3,40,98.1,24.51
8112,至上,33,3,30,247.0,82.9
00712,復華富時不動產,29,0,29,22.9,7.9
00919,群益台灣精選高息,31,4,27,88.6,32.21
2344,華邦電,65,39,26,442.4,170.67
6202,盛群,28,3,25,146.8,58.71
4770,上品,25,0,25,625.3,250.1
6443,元晶,28,4,24,73.0,29.45
00961,FT臺灣永續高息,30,6,24,31.9,13.29
3231,緯創,29,6,23,427.2,183.59
3026,禾伸堂,26,3,23,1881.0,816.04
6182,合晶,68,47,21,262.5,122.15
1418,東華,20,0,20,35.2,17.57
4167,松瑞藥,20,0,20,39.2,19.58
6526,達發,22,3,19,1434.1,772.68
2388,威盛,17,0,17,122.6,72.11
6190,萬泰科,16,0,16,111.1,69.42
,元大台灣50正2,52,37,15,59.7,40.25
6834,天二科技,17,3,14,167.9,115.82
4763,材料*-KY,14,0,14,67.5,48.17
4590,富田-創,14,0,14,127.3,90.94
,主動凱基台灣,7,1298,-1291,-1305.3,10.11
,主動復華全球50,14,677,-663,-670.5,10.11
,主動中信台灣收益,84,681,-597,-590.8,9.89
2374,佳能,5,526,-521,-3477.5,66.77
,主動統一升級50,10,505,-495,-534.0,10.78
2303,聯電,99,454,-355,-5937.9,166.9
,主動群益科技創新,10,284,-274,-515.2,18.8
,主動聯博動能50,3,216,-213,-211.5,9.93
7780,大研生醫*,0,125,-125,-201.3,16.1
,主動復華未來50,16,135,-119,-214.6,18.02
2409,友達,279,386,-107,-400.2,37.32
2501,國建,0,105,-105,-225.2,21.45
9945,潤泰新,0,99,-99,-288.6,29.15
,主動統一全球創新,0,75,-75,-126.5,16.87
2542,興富發,3,74,-71,-324.8,45.75
,主動國泰動能高息,0,63,-63,-98.0,15.53
,主動統一台股增長,54,117,-63,-191.3,30.32
3481,群創,121,178,-57,-294.8,51.64
,群益臺灣加權正2,1,53,-52,-67.5,12.98
2852,第一保,0,50,-50,-140.5,28.1
3016,嘉晶,2,51,-49,-635.6,129.7
1802,台玻,3,43,-40,-244.1,61.02
5534,長虹,0,38,-38,-282.7,74.4
6672,騰輝電子-KY,2,40,-38,-1172.5,308.54
,主動富邦台灣龍耀,0,37,-37,-34.4,9.29
