code,name,buy_shares,sell_shares,net_shares,net_amount,avg_price
,主動統一升級50,524,271,253,245.2,9.67
00712,復華富時不動產,159,15,144,125.3,8.69
,元大台灣50反1,138,10,128,149.6,11.69
8071,能率網通,87,1,86,174.6,20.3
2892,第一金,86,3,83,231.7,27.72
1533,車王電,121,60,61,231.8,38.0
,主動野村臺灣高息,57,0,57,56.9,9.99
,元大台灣50正2,62,17,45,134.7,29.64
4807,日成-KY,40,0,40,92.1,23.03
2331,精英,40,0,40,75.7,18.93
2317,鴻海,51,11,40,957.2,241.69
1802,台玻,63,24,39,253.2,64.11
5880,合庫金,39,0,39,89.5,22.78
5483,中美晶,38,1,37,510.6,137.99
3167,大量,35,2,33,2608.0,789.35
00923,群益台ESG低碳50,31,0,31,114.0,36.76
2313,華通,55,26,29,762.2,262.52
2377,微星,32,7,25,275.3,110.41
2498,宏達電,33,9,24,111.9,46.24
,主動台新優勢成長,23,0,23,36.7,15.96
1815,富喬,28,6,22,224.9,99.88
,主動群益科技創新,25,3,22,35.7,16.68
2329,華泰,32,13,19,97.0,50.04
1907,永豐餘,18,0,18,43.6,24.24
5215,科嘉-KY,17,0,17,74.6,43.89
,國泰臺灣加權反1,0,1349,-1349,-255.0,1.89
6133,金橋,12,107,-95,-229.8,24.19
2491,吉祥全,35,99,-64,-124.4,19.43
8076,伍豐,0,61,-61,-144.0,23.6
2402,毅嘉,0,58,-58,-361.0,62.17
2489,瑞軒,18,76,-58,-249.8,43.06
009820,元大納斯達克精選,0,53,-53,-53.2,10.03
,主動元大AI新經濟,16,63,-47,-77.7,16.53
2388,威盛,1,47,-46,-368.8,80.18
5388,中磊,0,40,-40,-329.6,82.0
3481,群創,240,281,-41,-149.3,37.17
6209,今國光,1,41,-40,-316.6,78.96
3707,漢磊,1,40,-39,-286.9,73.56
,主動群益美國增長,0,37,-37,-43.8,11.84
2891,中信金,1,34,-33,-193.3,57.72
3048,益登,0,33,-33,-195.9,59.2
5236,凌陽創新,0,30,-30,-526.0,175.33
1316,上曜,1,30,-29,-29.8,10.29
0052,富邦科技,2,29,-27,-145.2,54.71
,國泰20年美債,0,25,-25,-67.8,27.1
3149,正達,1,26,-25,-139.9,56.19
2616,山隆,0,22,-22,-29.9,13.58
5371,中光電,0,22,-22,-156.0,70.89
5488,松普,0,21,-21,-24.0,11.44
2915,潤泰全,22,43,-21,-93.1,44.33
