code,name,net_shares,net_amount
009816,凱基台灣TOP50,282,2910.0
,元大台灣50反1,252,3730.0
,元大台灣50正2,121,2353.0
0050,元大台灣50,111,8082.0
,主動統一台股增長,69,1376.0
5483,中美晶,54,5814.0
5871,中租-KY,47,5285.0
0056,元大高股息,45,1721.0
00919,群益台灣精選高息,36,786.0
2206,三陽工業,35,2046.0
1528,恩德,31,803.0
5292,華懋,30,7238.0
2330,台積電,30,52988.0
2317,鴻海,27,5270.0
6770,力積電,25,1360.0
3231,緯創,24,3017.0
,主動群益科技創新,20,257.0
00712,復華富時不動產,20,171.0
0052,富邦科技,19,855.0
3105,穩懋,18,6653.0
00878,國泰永續高股息,17,382.0
1815,富喬,15,1554.0
00918,大華優利高填息30,14,319.0
1904,正隆,13,260.0
00946,群益科技高息成長,13,127.0
00902,中信電池及儲能,-200,-2819.0
,主動野村臺灣優選,-146,-2448.0
6209,今國光,-50,-2441.0
,富邦全球投等債,-50,-1934.0
2337,旺宏,-47,-5407.0
8932,智通*,-33,-2666.0
2408,南亞科,-31,-6178.0
1605,華新,-30,-963.0
2890,永豐金,-28,-858.0
3645,達邁,-25,-1853.0
00935,野村臺灣新科技50,-24,-857.0
4114,健喬,-23,-746.0
1304,台聚,-21,-397.0
,國泰20年美債,-21,-600.0
,凱基A級公司債,-20,-283.0
,群益優選非投等債,-20,-193.0
4931,新盛力,-20,-2630.0
,中信優息投資級債,-20,-190.0
00922,國泰台灣領袖50,-18,-489.0
2324,仁寶,-17,-452.0
6472,保瑞,-16,-7052.0
00830,國泰費城半導體,-15,-732.0
3583,辛耘,-13,-6008.0
3305,昇貿,-13,-1418.0
1434,福懋,-13,-215.0
