code,name,weight,shares,price
2885,元大金融控股,0.74,623000,66.1
2303,聯華電子,1.9,600000,178.0
2327,國巨*,5.84,293000,1050.0
2344,華邦電子,1.01,260000,205.0
3037,欣興電子,4.19,232000,931.0
3711,日月光投資控股,2.55,225000,653.0
2330,台灣積體電路製造,9.19,217000,2390.0
8150,南茂科技,0.31,180000,103.0
8046,南亞電路板,3.15,170000,955.0
2472,立隆電子工業,1.14,162000,361.0
2368,金像電子,3.4,155000,1255.0
6438,迅得機械,0.38,140000,152.5
2308,台達電子工業,4.38,125000,2000.0
6147,頎邦科技,0.51,120000,240.5
2345,智邦科技,5.02,119000,2375.0
3023,信邦電子,0.65,113000,319.5
3264,欣銓科技,0.43,107000,228.0
4958,臻鼎科技控股,1.14,107000,587.0
2455,全新光電科技,0.69,101000,397.0
8358,金居開發,1.07,96000,630.0
2313,華通電腦,0.37,90000,240.0
3017,奇鋐科技,3.77,85000,2530.0
2454,聯發科技,6.26,82000,4285.0
3044,健鼎科技,0.73,78000,526.0
2449,京元電子,0.46,77000,333.5
2383,台光電子材料,7.69,77000,5560.0
3665,貿聯控股,2.41,71000,2005.0
6274,台燿科技,2.05,68000,1700.0
5439,高技企業,0.37,65180,323.0
3105,穩懋半導體,0.49,60000,463.0
6213,聯茂電子,0.3,50000,309.0
8210,勤誠興業,1.02,45000,1325.0
6669,緯穎科技服務,3.46,43000,4605.0
4979,華星光通科技,0.35,41000,475.5
6223,旺矽科技,4.4,36000,6905.0
8996,高力熱處理工業,0.83,32000,1450.0
3653,健策精密工業,1.8,30000,3640.0
2467,志聖工業,0.28,27000,588.0
6531,愛普科技,0.53,27000,1070.0
2360,致茂電子,1.01,26000,2160.0
6187,萬潤科技,0.47,24000,1105.0
5289,宜鼎國際,0.68,22000,1740.0
7769,鴻勁,1.96,16000,6755.0
6510,中華精測科技,0.85,14000,3430.0
6515,穎崴科技,2.09,13000,9500.0
7750,新代,0.45,12000,2165.0
6805,富世達股份有限公司,0.34,11000,1805.0
5274,信驊科技,2.47,8000,17425.0
7751,竑騰,0.15,6000,1400.0
3189,景碩科技,0.07,5000,739.0
3443,創意電子,0.43,5000,4880.0
3661,世芯電子,0.22,3000,4330.0
2382,廣達電腦,0.01,2000,372.0
