code,name,net_shares,net_amount
2349,錸德,105,1418.0
3714,富采,98,4832.0
1326,台化,61,2608.0
2337,旺宏,61,8587.0
,主動兆豐台灣豐收,52,529.0
,主動群益科技創新,50,683.0
2331,精英,50,1130.0
2327,國巨*,44,11482.0
,主動統一全球創新,42,556.0
2481,強茂,37,3632.0
2461,光群雷,30,508.0
3234,光環,29,2676.0
00919,群益台灣精選高息,29,645.0
6770,力積電,27,1665.0
2002,中鋼,26,497.0
2105,正新,22,661.0
3231,緯創,21,2703.0
2103,台橡,21,404.0
6443,元晶,21,923.0
1447,力鵬,20,101.0
2324,仁寶,20,633.0
6116,彩晶,19,163.0
1314,中石化,18,152.0
1710,東聯,18,265.0
8110,華東,17,923.0
,主動統一台股增長,-295,-6132.0
,期元大S&P黃金,-294,-14127.0
1718,中纖,-263,-1952.0
3481,群創,-244,-6264.0
1313,聯成,-215,-2643.0
4906,正文,-215,-7148.0
,國泰新興投等債,-124,-4092.0
00940,元大台灣價值高息,-110,-1067.0
2371,大同,-100,-3112.0
2883,凱基金,-97,-1969.0
009816,凱基台灣TOP50,-84,-911.0
2367,燿華,-71,-5335.0
6861,睿生光電,-68,-10153.0
1310,台苯,-63,-673.0
009805,新光美國電力基建,-54,-819.0
3105,穩懋,-53,-18272.0
6180,橘子,-48,-2086.0
,元大台灣50反1,-46,-645.0
8104,錸寶,-45,-1554.0
1301,台塑,-42,-1911.0
2313,華通,-39,-8990.0
,主動復華未來50,-37,-472.0
6188,廣明,-33,-3159.0
2344,華邦電,-31,-3051.0
6163,華電網,-30,-1901.0
