code,name,weight,shares,price
GLEN LN,嘉能可公司,1.57,40000,0.0
8306 JT,三菱UFJ金融集團公司,2.77,30000,0.0
2330,台積電,8.8,27000,1990.0
7011 JT,三菱重工業,2.16,14000,0.0
6501 JT,日立製作所有限公司,1.87,12000,0.0
IFX GY,英飛凌科技股份有限公司,2.07,8000,0.0
NVDA US,輝達,6.83,7000,0.0
GOOGL US,Alphabet 公司,7.38,4500,0.0
AVGO US,博通公司,7.49,3900,0.0
WMT UN,沃爾瑪公司,2.23,3400,0.0
AMZN US,AMAZON. COM INC,3.7,3000,0.0
MU US,美光科技公司,5.44,2500,0.0
TER US,泰瑞達公司,4.57,2399,0.0
ENR GY,Siemens Energy AG,2.22,2200,0.0
LRCX US,科林研發股份有限公司,2.76,2021,0.0
LITE US,魯門特姆控股公司,9.28,2000,0.0
HWM US,Howmet航太公司,2.22,1700,0.0
SU FP,施奈德電機公司,2.2,1400,0.0
SNOW US,Snowflake公司,0.81,1300,0.0
COHR US,連貫公司,2.07,1300,0.0
NET US,Cloudflare公司,1.04,1200,0.0
BWXT US,BWX科技股份有限公司,1.31,1100,0.0
MSFT US,Microsoft Corp,1.92,1000,0.0
ETN US,伊頓公開有限公司,2.08,1000,0.0
CRWD US,Crowdstrike控股公司,1.84,938,0.0
GEV US,奇異維諾瓦公司,3.84,750,0.0
VRTX US,福泰製藥公司,1.02,450,0.0
CAT US,Caterpillar Inc,1.43,350,0.0
GS US,高盛集團,0.94,200,0.0
LLY US,禮來公司,0.87,180,0.0
