code,name,net_shares,net_amount
2344,華邦電,266,24751.0
,元大台灣50反1,180,2568.0
,主動統一台股增長,172,3516.0
,元大台灣50正2,109,2285.0
2408,南亞科,96,19776.0
2317,鴻海,52,10119.0
2337,旺宏,48,6018.0
6770,力積電,42,2337.0
00919,群益台灣精選高息,31,710.0
3376,新日興,31,6096.0
5292,華懋,26,6100.0
2610,華航,21,384.0
00712,復華富時不動產,20,174.0
006205,富邦上証,20,787.0
,群益優選非投等債,20,194.0
6781,AES-KY,17,16998.0
2371,大同,15,478.0
3576,聯合再生,15,326.0
6488,環球晶,12,5140.0
00891,中信關鍵半導體,10,250.0
6509,聚和,10,463.0
00935,野村臺灣新科技50,10,372.0
,期元大S&P原油反1,10,181.0
7721,微程式,10,771.0
,平衡凱基雙核收息,10,110.0
,主動野村臺灣優選,-501,-8788.0
009816,凱基台灣TOP50,-108,-1145.0
0050,元大台灣50,-91,-6813.0
,主動復華未來50,-58,-724.0
3036,文曄,-54,-12217.0
,主動群益台灣強棒,-54,-890.0
1313,聯成,-40,-500.0
3231,緯創,-40,-5042.0
2327,國巨*,-39,-9888.0
2206,三陽工業,-35,-2059.0
,富邦臺灣加權反1,-35,-275.0
8069,元太,-34,-4892.0
5608,四維航,-32,-526.0
5483,中美晶,-30,-3300.0
2891,中信金,-28,-1503.0
1528,恩德,-26,-692.0
0056,元大高股息,-23,-871.0
5880,合庫金,-21,-499.0
6290,良維,-21,-4249.0
8932,智通*,-19,-1553.0
00899,FT潔淨能源,-19,-452.0
3305,昇貿,-19,-2038.0
4123,晟德,-17,-703.0
2646,星宇航空,-14,-295.0
1802,台玻,-14,-763.0
