code,name,weight,shares,price
2303,聯華電子,1.76,700000,121.0
2885,元大金融控股,0.7,493000,68.1
2344,華邦電子,0.7,260000,130.0
3037,欣興電子,3.79,232000,787.0
3711,日月光投資控股,2.38,207000,555.0
2327,國巨*,2.11,203000,502.0
8150,南茂科技,0.27,180000,72.6
2330,台灣積體電路製造,8.63,171000,2425.0
8046,南亞電路板,3.24,170000,920.0
2472,立隆電子工業,0.74,162000,220.0
2486,一詮精密工業,0.58,150000,188.0
6438,迅得機械,0.39,140000,134.0
3023,信邦電子,0.69,113000,296.0
2345,智邦科技,4.85,110000,2125.0
3264,欣銓科技,0.39,107000,177.0
4958,臻鼎科技控股,0.92,107000,413.5
2308,台達電子工業,3.54,104000,1640.0
2455,全新光電科技,0.61,101000,292.0
2313,華通電腦,0.32,90000,169.0
2368,金像電子,1.48,90000,793.0
2449,京元電子,0.37,80850,223.5
3017,奇鋐科技,3.85,80000,2320.0
3044,健鼎科技,0.6,78000,369.0
2383,台光電子材料,7.58,77000,4745.0
2454,聯發科技,5.46,74000,3555.0
3665,貿聯控股,3.09,71000,2100.0
6274,台燿科技,1.57,68000,1110.0
5439,高技企業,0.27,65180,199.5
6213,聯茂電子,0.27,50000,263.0
3583,辛耘企業,0.67,50000,650.0
6669,緯穎科技服務,4.81,43000,5390.0
8210,勤誠興業,0.82,38000,1045.0
6223,旺矽科技,3.94,36000,5280.0
8996,高力熱處理工業,0.57,32000,855.0
3189,景碩科技,0.41,31000,635.0
3211,順達科技,0.18,30000,292.0
3653,健策精密工業,2.14,30000,3445.0
2467,志聖工業,0.27,27000,478.5
2360,致茂電子,1.13,26000,2100.0
6187,萬潤科技,0.46,24000,929.0
5289,宜鼎國際,0.59,22000,1295.0
8358,金居開發,0.12,20000,298.0
6139,亞翔工程,0.25,17000,707.0
6531,愛普科技,0.22,16000,667.0
7769,鴻勁,2.05,16000,6180.0
3167,大量科技,0.15,15000,486.0
6515,穎崴科技,1.57,13000,5815.0
5536,聖暉工程科技,0.23,12000,925.0
7750,新代,0.51,12000,2035.0
6805,富世達股份有限公司,0.25,9000,1350.0
5274,信驊科技,2.65,8800,14525.0
3026,禾伸堂企業,0.05,5000,450.0
2404,漢唐集成,0.11,5000,1100.0
3443,創意電子,0.39,5000,3805.0
