code,name,weight,shares,price
2303,聯電,1.64,6000000,160.0
2327,國巨*,3.15,2400000,776.0
3037,欣興,3.7,2400000,882.0
3711,日月光投控,2.02,1800000,682.0
3436 JP,SUMCO CORP,2.61,1572000,0.0
6997 JP,NIPPON CHEMI-CON CORP,1.54,1275100,0.0
6981 JP,MURATA MANUFACTURING CO LTD,3.72,1250000,0.0
6976 JP,TAIYO YUDEN CO LTD,3.13,760000,0.0
IFX GY,INFINEON TECHNOLOGIES AG,2.55,625000,0.0
2330,台積電,2.49,620000,2470.0
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,0.54,599909,0.0
VECO US,VEECO INSTRUMENTS INC,1.51,500000,0.0
STM US,STMICROELECTRONICS NV-NY SHS,1.71,475000,0.0
2454,聯發科,2.74,445000,3700.0
AIXA GY,AIXTRON SE,0.97,380000,0.0
6274,台燿,0.89,375000,1295.0
2383,台光電,3.1,370000,4990.0
BE US,BLOOM ENERGY CORP- A,3.93,310000,0.0
6871 JP,MICRONICS JAPAN CO LTD,1.66,300000,0.0
4062 JP,IBIDEN CO LTD,1.74,275000,0.0
MRVL US,MARVELL TECHNOLOGY INC,2.52,230000,0.0
285A JP,KIOXIA HOLDINGS CORP,5.38,225000,0.0
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5.75,205000,0.0
NOW US,SERVICENOW INC,1.11,200000,0.0
2308,台達電,0.54,175000,1905.0
FTNT US,FORTINET INC,1.4,160000,0.0
KLAC US,KLA CORP,1.9,160000,0.0
CRDO US,CREDO TECHNOLOGY GROUP HOLDI,1.92,160000,0.0
6223,旺矽,1.51,145000,6220.0
AMAT US,APPLIED MATERIALS INC,4.15,135000,0.0
6920 JP,LASERTEC CORP,2.11,130000,0.0
3017,奇鋐,0.41,115000,2225.0
8035 JP,TOKYO ELECTRON LTD,2.67,110000,0.0
MU US,MICRON TECHNOLOGY INC,5.08,106000,0.0
6278 JP,UNION TOOL CO,0.6,90000,0.0
WDC US,WESTERN DIGITAL CORP,2.45,90000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),4.07,83000,0.0
TSEM US,TOWER SEMICONDUCTOR LTD,0.9,68000,0.0
SNDK US,SANDISK CORP,4.11,48000,0.0
LITE US,LUMENTUM HOLDINGS INC,1.75,44000,0.0
COHR US,COHERENT INC,0.44,27500,0.0
000660 KS,SK HYNIX INC,0.72,10000,0.0
