code,name,net_shares,net_amount
3702,大聯大,120,10773.0
3289,宜特,120,16011.0
1802,台玻,84,4586.0
,元大台灣50反1,79,1127.0
8110,華東,58,2858.0
,主動群益台灣強棒,56,923.0
,元大美債20年,50,1369.0
2355,敬鵬,46,3014.0
4960,誠美材,40,932.0
6770,力積電,35,1916.0
,主動中信非投等債,30,310.0
3576,聯合再生,24,528.0
9933,中鼎,23,813.0
2313,華通,23,6090.0
2408,南亞科,20,4193.0
7799,禾榮科,19,6437.0
6167,久正,19,257.0
1598,岱宇,19,362.0
,第一金優選非投債,17,158.0
6282,康舒,17,785.0
6509,聚和,17,784.0
,元大滬深300正2,16,308.0
6789,采鈺,16,5065.0
3030,德律,16,4144.0
9945,潤泰新,15,383.0
2454,聯發科,-297,-435522.0
1409,新纖,-250,-3913.0
009816,凱基台灣TOP50,-225,-2380.0
3481,群創,-148,-3742.0
2367,燿華,-143,-10978.0
6168,宏齊,-94,-2247.0
6213,聯茂,-82,-13274.0
6290,良維,-74,-14912.0
,國泰10Y+金融債,-61,-983.0
2409,友達,-53,-829.0
2887,台新新光金,-52,-1267.0
6147,頎邦,-50,-3788.0
,群益優選非投等債,-50,-484.0
,主動復華未來50,-45,-562.0
,國泰臺灣加權正2,-41,-2424.0
2369,菱生,-40,-1211.0
1711,永光,-32,-1220.0
,主動統一台股增長,-30,-606.0
9105,泰金寶-DR,-30,-167.0
6877,鏵友益,-30,-3360.0
2349,錸德,-28,-368.0
2002,中鋼,-28,-544.0
1312,國喬,-26,-339.0
0052,富邦科技,-25,-1131.0
00881,國泰台灣科技龍頭,-25,-921.0
