code,name,weight,shares,price
8155,博智,3.32,262000,412.0
2455,全新,2.7,205000,428.0
3037,欣興,5.78,190000,988.0
6187,萬潤,6.05,170000,1155.0
2408,南亞科,2.17,161000,437.0
6274,台燿,6.69,130000,1670.0
4764,雙鍵,1.15,118000,316.0
8358,金居,2.25,114000,640.0
3363,上詮,1.96,92729,685.0
2330,台積電,6.61,90000,2385.0
8996,高力,4.06,87000,1515.0
3017,奇鋐,6.26,86000,2365.0
6805,富世達,4.01,76000,1715.0
6139,亞翔,1.61,65000,806.0
2308,台達電,4.31,65000,2155.0
6683,雍智科技,2.63,52000,1640.0
3665,貿聯 -KY,3.22,50000,2090.0
2383,台光電,6.57,41000,5200.0
3081,聯亞,2.56,37000,2245.0
3167,大量,0.89,36000,807.0
2368,金像電,1.48,35000,1370.0
8299,群聯,2.3,32000,2330.0
2360,致茂,2.06,30000,2230.0
2345,智邦,2.15,28000,2495.0
6223,旺矽,5.34,27000,6420.0
3653,健策,2.21,18000,3990.0
2454,聯發科,2.34,17000,4460.0
3443,創意,0.94,6000,5075.0
6515,穎崴,1.46,5000,9450.0
5274,信驊,1.71,3000,18485.0
