code,name,net_shares,net_amount
1402,遠東新,438,11426.0
00919,群益台灣精選高息,208,4753.0
3545,敦泰,143,6310.0
00712,復華富時不動產,104,895.0
8112,至上,79,6450.0
2851,中再保,70,2166.0
,期元大S&P原油反1,70,1302.0
,群益ESG投等債20+,65,966.0
1802,台玻,65,3623.0
2882,國泰金,55,3952.0
00907,永豐優息存股,51,755.0
,群益臺灣加權正2,50,8445.0
6153,嘉聯益,49,801.0
2317,鴻海,46,9379.0
,主動兆豐台灣豐收,45,479.0
2409,友達,44,659.0
00922,國泰台灣領袖50,43,1222.0
8028,昇陽半導體,42,8180.0
3376,新日興,36,7715.0
2883,凱基金,34,689.0
2367,燿華,33,2503.0
1815,富喬,32,3499.0
6190,萬泰科,33,1751.0
1308,亞聚,32,573.0
2891,中信金,30,1584.0
6147,頎邦,-237,-18419.0
,主動中信ARK創新,-200,-2145.0
009816,凱基台灣TOP50,-187,-2028.0
4958,臻鼎-KY,-169,-37367.0
2344,華邦電,-152,-14569.0
0056,元大高股息,-104,-4028.0
,主動復華未來50,-103,-1348.0
2313,華通,-91,-23439.0
009811,統一美國50,-90,-998.0
2355,敬鵬,-69,-3397.0
8064,東捷,-66,-4901.0
3576,聯合再生,-65,-1626.0
,元大台灣50反1,-62,-878.0
2855,統一證,-60,-1938.0
2845,遠東銀,-51,-635.0
,平衡凱基美國TOP,-50,-514.0
1314,中石化,-47,-393.0
1326,台化,-46,-2071.0
1905,華紙,-45,-628.0
2308,台達電,-42,-66757.0
2442,新美齊,-42,-874.0
2002,中鋼,-41,-815.0
00878,國泰永續高股息,-40,-902.0
2376,技嘉,-39,-9144.0
5871,中租-KY,-34,-3705.0
