code,name,weight,shares,price
GLEN LN,嘉能可公司,1.32,40000,0.0
2330,台積電,8.06,22000,2410.0
8306 JT,三菱UFJ金融集團公司,1.15,12000,0.0
IFX GY,英飛凌科技股份有限公司,3.61,8000,0.0
6506 JT,安川電機公司,1.57,7500,0.0
NVDA US,輝達,5.53,5700,0.0
6981 JT,村田製作所有限公司,1.7,5000,0.0
GOOGL US,Alphabet 公司,6.93,4000,0.0
4062 JT,Ibiden Co Ltd,2.49,3500,0.0
AVGO US,博通公司,5.49,3000,0.0
AMZN US,AMAZON. COM INC,3.23,2800,0.0
ENR GY,Siemens Energy AG,2.02,2200,0.0
LRCX US,科林研發股份有限公司,4.24,2021,0.0
WMT UN,沃爾瑪公司,0.99,1800,0.0
HWM US,Howmet航太公司,2.21,1700,0.0
COHR US,連貫公司,2.49,1300,0.0
MU US,美光科技公司,7.27,1300,0.0
NET US,Cloudflare公司,1.43,1200,0.0
MRVL US,Marvell Technology Inc,1.59,1100,0.0
MSFT US,Microsoft Corp,1.81,1000,0.0
ETN US,伊頓公開有限公司,2.06,1000,0.0
SU FP,施奈德電機公司,1.5,950,0.0
CRWD US,Crowdstrike控股公司,3.47,938,0.0
AMD US,超微半導體公司,2.53,899,0.0
SNOW US,Snowflake公司,1.05,850,0.0
LITE US,魯門特姆控股公司,3.33,800,0.0
GEV US,奇異維諾瓦公司,3.7,650,0.0
TSLA US,特斯拉公司,1.12,550,0.0
GS US,高盛集團,2.7,550,0.0
CAT US,Caterpillar Inc,2.84,550,0.0
LLY US,禮來公司,2.32,400,0.0
SNDK US,晟碟公司（德拉瓦州）,2.42,220,0.0
